SKU,Current Stock,Risk Score,Risk Level,Inventory Status,Expected Risk Level,Risk Level Correct,Expected Inventory Status,Inventory Status Correct,Overall Correct
1002,281,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1113,121,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1083,294,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1099,291,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1185,213,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1042,295,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1076,121,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1014,284,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1102,252,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1151,110,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1147,195,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1199,206,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1183,98,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1186,252,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1144,197,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1039,340,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1027,345,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1125,152,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1179,134,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1074,241,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1128,295,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1166,209,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1189,122,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1165,210,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1055,117,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1104,151,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1021,206,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1008,206,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1059,119,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1109,207,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1187,130,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1023,188,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1184,145,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1162,161,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1131,317,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1100,146,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1073,105,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1054,257,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1168,150,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1180,231,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1053,281,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1176,148,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1092,259,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1122,247,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1196,168,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1047,214,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1022,105,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1182,227,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1140,225,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1069,311,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1010,182,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1198,207,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1121,224,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1149,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1174,182,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1108,224,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1194,146,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1019,96,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1156,114,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1066,240,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1033,172,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1005,230,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1152,223,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1095,216,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1142,170,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1051,98,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1003,212,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1089,102,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1171,165,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1098,98,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1016,367,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1110,397,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1160,132,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1075,225,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1135,254,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1114,166,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1127,225,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1161,191,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1200,346,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1040,151,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1038,117,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1167,221,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1029,319,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1148,199,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1101,171,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1061,173,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1028,160,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1086,414,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1106,336,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1007,225,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1045,208,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1032,199,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1050,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1141,246,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1031,201,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1120,419,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1158,218,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1137,209,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1001,195,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1191,135,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1048,141,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1103,204,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1126,295,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1107,175,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1145,184,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1088,158,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1155,80,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1057,308,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1065,122,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1063,193,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1193,233,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1129,159,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1154,144,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1188,232,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1043,181,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1062,237,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1025,248,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1177,322,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1013,197,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1150,86,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1046,129,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1116,150,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1181,208,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1163,194,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1184,168,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1120,134,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1091,145,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1178,210,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1169,123,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1082,173,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1188,221,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1040,87,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1190,146,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1058,202,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1165,153,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1010,177,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1163,121,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1025,91,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1154,184,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1162,95,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1052,147,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1131,138,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1080,268,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1155,112,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1136,76,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1158,152,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1070,332,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1113,196,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1102,170,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1039,225,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1130,130,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1146,119,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1159,105,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1073,132,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1017,138,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1161,110,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1109,89,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1081,144,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1168,200,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1123,177,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1108,210,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1167,285,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1127,168,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1199,54,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1197,110,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1036,74,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1119,266,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1122,182,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1012,250,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1111,218,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1147,189,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1182,145,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1110,183,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1156,217,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1148,193,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1125,110,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1077,190,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1034,187,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1029,258,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1072,99,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1074,197,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1100,99,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1141,216,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1183,110,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1045,121,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1145,70,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1187,151,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1186,146,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1144,165,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1065,100,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1103,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1174,133,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1056,154,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1041,188,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1149,138,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1033,117,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1175,146,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1007,151,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1198,204,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1067,114,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1160,104,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1094,261,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1076,257,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1019,103,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1064,251,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1181,142,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1128,292,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1009,143,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1083,83,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1013,279,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1193,189,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1006,136,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1005,95,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1047,97,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1002,147,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1126,139,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1099,134,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1028,94,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1166,233,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1134,160,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1003,93,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1021,318,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1057,271,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1004,253,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1023,222,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1157,85,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1092,166,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1153,67,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1093,268,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1140,134,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1171,178,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1085,158,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1185,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1015,147,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1117,148,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1030,157,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1022,113,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1069,199,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1133,75,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1024,270,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1132,189,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1097,131,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1062,142,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1124,145,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1043,106,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1086,255,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1014,132,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1172,131,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1090,201,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1054,99,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1095,194,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1031,133,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1138,95,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1096,64,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1114,138,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1151,77,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1053,228,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1042,239,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1046,179,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1098,85,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1180,137,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1200,147,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1027,180,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1008,113,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1001,90,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1195,200,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1075,135,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1049,88,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1035,73,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1063,189,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1142,65,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1018,107,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1068,81,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1088,127,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1044,199,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1189,53,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1060,152,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1115,94,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1087,142,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1152,95,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1112,113,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1051,102,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1129,136,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1107,145,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1015,95,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1041,147,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1169,79,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1173,100,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1058,137,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1002,106,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1066,130,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1115,134,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1105,150,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1200,124,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1009,82,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1127,88,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1038,96,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1004,97,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1091,63,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1133,52,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1014,143,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1006,98,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1190,98,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1125,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1148,86,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1005,89,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1167,127,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1100,55,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1089,77,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1084,89,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1121,162,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1152,86,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1168,126,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1156,103,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1176,100,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1199,79,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1065,81,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1196,190,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1188,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1063,140,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1035,69,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1119,79,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1140,82,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1154,64,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1099,65,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1022,122,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1037,78,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1044,170,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1086,156,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1175,54,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1001,70,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1031,62,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1143,157,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1028,50,70.0,HIGH,Low,HIGH,True,Low,True,True
1019,68,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1055,72,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1145,123,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1141,133,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1067,176,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1054,92,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1051,73,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1198,145,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1177,86,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1178,123,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1094,178,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1049,103,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1075,83,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1124,96,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1162,108,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1080,85,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1182,183,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1193,166,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1117,139,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1068,71,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1192,141,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1095,160,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1104,182,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1161,84,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1144,49,70.0,HIGH,Low,HIGH,True,Low,True,True
1134,75,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1087,137,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1052,132,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1050,64,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1129,100,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1128,98,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1056,75,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1077,106,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1107,74,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1011,148,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1016,131,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1126,101,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1071,84,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1070,181,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1153,67,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1108,85,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1179,53,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1082,68,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1113,122,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1160,179,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1159,57,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1163,110,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1118,159,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1025,61,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1194,80,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1072,77,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1101,76,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1155,76,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1033,48,70.0,HIGH,Low,HIGH,True,Low,True,True
1114,60,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1013,100,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1029,178,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1012,73,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1081,84,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1165,79,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1069,200,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1093,77,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1170,71,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1047,133,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
